Episode,Tellability,#Steps,#FunctionalUnits,#PolyvalentVertices,Suspense,Denied Request,Nested Goal,Retaliation,Intentional Problem Resolution,Fortuitous Problem Resolution,Success born of Adversity,Fleeting Success,Starting Over,Giving Up,Sacrifice,Honored Request,isSick-EmptyHappening,isSick-StormHappening,isSick-FoodStolenHappening,isSick-FoodPoisoningHappening,isSick-LooseFriendHappening,isSick-HomesickHappening,isSick-FireHappening,isSick-ShipRescueHappening,isAlive-EmptyHappening,isAlive-StormHappening,isAlive-FoodStolenHappening,isAlive-FoodPoisoningHappening,isAlive-LooseFriendHappening,isAlive-HomesickHappening,isAlive-FireHappening,isAlive-ShipRescueHappening,onCruise-EmptyHappening,onCruise-StormHappening,onCruise-FoodStolenHappening,onCruise-FoodPoisoningHappening,onCruise-LooseFriendHappening,onCruise-HomesickHappening,onCruise-FireHappening,onCruise-ShipRescueHappening,hasAtLeastOneFriend-EmptyHappening,hasAtLeastOneFriend-StormHappening,hasAtLeastOneFriend-FoodStolenHappening,hasAtLeastOneFriend-FoodPoisoningHappening,hasAtLeastOneFriend-LooseFriendHappening,hasAtLeastOneFriend-HomesickHappening,hasAtLeastOneFriend-FireHappening,hasAtLeastOneFriend-ShipRescueHappening,ownsFood-EmptyHappening,ownsFood-StormHappening,ownsFood-FoodStolenHappening,ownsFood-FoodPoisoningHappening,ownsFood-LooseFriendHappening,ownsFood-HomesickHappening,ownsFood-FireHappening,ownsFood-ShipRescueHappening,hasHut-EmptyHappening,hasHut-StormHappening,hasHut-FoodStolenHappening,hasHut-FoodPoisoningHappening,hasHut-LooseFriendHappening,hasHut-HomesickHappening,hasHut-FireHappening,hasHut-ShipRescueHappening,isBurning-EmptyHappening,isBurning-StormHappening,isBurning-FoodStolenHappening,isBurning-FoodPoisoningHappening,isBurning-LooseFriendHappening,isBurning-HomesickHappening,isBurning-FireHappening,isBurning-ShipRescueHappening,isHomesick-EmptyHappening,isHomesick-StormHappening,isHomesick-FoodStolenHappening,isHomesick-FoodPoisoningHappening,isHomesick-LooseFriendHappening,isHomesick-HomesickHappening,isHomesick-FireHappening,isHomesick-ShipRescueHappening,isOnIsland-EmptyHappening,isOnIsland-StormHappening,isOnIsland-FoodStolenHappening,isOnIsland-FoodPoisoningHappening,isOnIsland-LooseFriendHappening,isOnIsland-HomesickHappening,isOnIsland-FireHappening,isOnIsland-ShipRescueHappening,isHungry-EmptyHappening,isHungry-StormHappening,isHungry-FoodStolenHappening,isHungry-FoodPoisoningHappening,isHungry-LooseFriendHappening,isHungry-HomesickHappening,isHungry-FireHappening,isHungry-ShipRescueHappening,foodIsPoisoned-EmptyHappening,foodIsPoisoned-StormHappening,foodIsPoisoned-FoodStolenHappening,foodIsPoisoned-FoodPoisoningHappening,foodIsPoisoned-LooseFriendHappening,foodIsPoisoned-HomesickHappening,foodIsPoisoned-FireHappening,foodIsPoisoned-ShipRescueHappening
1,0.43793051811919737,53,23,1,46,0,23,0,0,0,0,0,0,0,0,0,0.4445824526668111,0.8794356895143874,0.7072149078393684,0.1391477902195332,0.21145895703474235,0.3126811718601274,0.24885786373633081,0.20898584487267832,0.9541224836861752,0.18207225124874837,0.2096171932602668,0.6151417052732567,0.43579536116863393,0.6361873220516292,0.7856012332678158,0.6087983776164575,0.7449120441351359,0.0067570945945981675,0.6385719840580241,0.8980991247264676,0.3757040806644911,0.3109048513131951,0.07369993123471887,0.7198492021631164,0.9457281575285413,0.7687789915347086,0.027390936748118877,0.2969220845032404,0.9180899277256497,0.49057225945005634,0.7328044763962723,0.5053071587530419,0.40048466546963296,0.6159202280290588,0.2667369735906604,0.8340171925975207,0.8482426518048233,0.8242431287837924,0.567521591006199,0.7262535830479112,0.5437859249455202,0.21565195962269534,0.23521583840671156,0.7783985090848212,0.011381338910585103,0.13076719236168144,-0.003190331121117839,0.45101565881748673,0.5900221076309012,0.8925061000776568,0.919401725826495,0.8504231396957123,0.7747680944536031,0.5043157593012406,0.9566572993769331,0.26657152991293254,0.7231538448358812,0.09482326424346987,0.17908464557889459,0.4685152991949937,0.09749131723071636,0.5423596528251308,0.1887237403774834,0.3190080870901967,0.1978108715633914,0.4028621612185249,0.10456050998052746,0.8049850279032345,0.6819547780157436,0.9623844812975005,0.9302865511856127,0.07971428227530686,0.5907272985094721,0.4821243036266518,0.3985176783979878,0.9235263995841767,0.9227262789205072,0.9114359392237167,0.8245855097902167,0.391439169341113,0.027692916478681218,0.7381884348556936,0.05855807814261338,0.6071237538978085,0.5877993188902626,0.1623000053053184,0.4752430835143101,0.4273982558597492
2,0.15426547761392323,194,47,5,58,0,35,0,0,0,12,0,0,0,0,0,0.44499297653974,0.8768373095472115,0.7057604650163121,0.12477308338314898,0.21129529576601594,0.3104561640516012,0.24440016051768307,0.21170878295973125,0.9443532045399297,0.17208265533286338,0.21160792770584708,0.5925217980632926,0.43435461489582367,0.6292307460473195,0.780909550524982,0.6113761638583631,0.7475969341540927,0.0067570945945981675,0.6371173311967815,0.8835968159022537,0.3755404193957649,0.3122685333306454,0.0692420594896494,0.7230782518066625,0.943468343289299,0.7687789915347086,0.027390936748118877,0.2953243327142337,0.9180899277256497,0.48821397869247246,0.7328044763962723,0.5053071587530419,0.39445393542037044,0.6110146684582418,0.268546965195627,0.8054032402102582,0.8446407856243697,0.8175616760024111,0.5597047807551274,0.727920721298666,0.5412353887734644,0.21281896817295368,0.23158431800171786,0.751407883409545,0.008090475339533443,0.12748606033602614,-0.00868642442930935,0.4528328152686612,0.590615814226536,0.8925061000776568,0.9173733666957151,0.8508981049722203,0.7747680944536031,0.5043157593012406,0.9566876467535457,0.26657152991293254,0.7108087259486782,0.0820502477730098,0.18271177094777635,0.45728326945051423,0.09621423389432227,0.5340230409436529,0.18764453042248244,0.31835682368855567,0.1972876105448295,0.3920723324760005,0.10818763534940924,0.7969446032934914,0.6806776930128382,0.9540620145087664,0.9315807314450709,0.07971428227530686,0.591207271847542,0.4798672145406437,0.3985174677399605,0.9124793701771291,0.922726015597973,0.9115405597292272,0.8245855097902167,0.391439169341113,0.027692916478681218,0.7341257116113589,0.06159956334619701,0.5984912091506189,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
3,0.4159382284382284,39,10,1,32,0,9,0,0,0,1,0,0,0,0,0,0.4432599563089711,0.8769247160012182,0.7059746083556999,0.12030884853525228,0.21231975655422863,0.31045616405120774,0.24391403923377997,0.21170878295973125,0.9358779758735157,0.1721700210504753,0.21182203595112928,0.5873383525472905,0.43537890758345826,0.6292274341862331,0.780180780117339,0.6125406859339925,0.7450648433516193,0.0067570945945981675,0.6373314745361693,0.8778759223922619,0.37656488018397677,0.3122685333306454,0.06869807438356719,0.7237471506200399,0.9434683432042158,0.7687789915347086,0.027390936748118877,0.2953243327137979,0.9180899277256497,0.4882138621364679,0.7328044763962723,0.5053071587530419,0.3891360391563593,0.6110146051308654,0.2687611086569854,0.800935653320248,0.8446406178189126,0.8175579152753354,0.5594496949929284,0.7284254043194776,0.5397424015196097,0.2129063746271454,0.23179846134110568,0.747979954835528,0.009114936127487806,0.1274860603057743,-0.009004401032499502,0.45333749828947256,0.590615814226536,0.8925061000776568,0.9173733666957151,0.8508981049722203,0.7747680944536031,0.5043157593012406,0.9566876456787855,0.26657152991293254,0.7058162550470222,0.0820501844146013,0.18271173575576466,0.45728326941971126,0.09621406608886493,0.5340197290825665,0.18745897992167307,0.3183483386400967,0.19728326532272872,0.3921275423707144,0.10818760015739753,0.7972193532680781,0.680677525207381,0.9540587026476799,0.9315791667775559,0.07971428227530686,0.591207271847542,0.47986721454064357,0.3985174677399605,0.9121301669359365,0.922726015597973,0.9115401154747944,0.8245855097902167,0.391439169341113,0.027692916478681218,0.7341257116113586,0.06159956334617936,0.5942846372011371,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
4,0.42967289719626167,40,11,1,34,0,8,0,0,0,3,0,0,0,0,0,0.44031123145965534,0.8744744153852352,0.7059767278663971,0.11662255484353845,0.21232240594259963,0.3049885217505188,0.24285431060758314,0.20972672275414928,0.9308649523525152,0.16968359946223407,0.21182415546305222,0.5803263096756414,0.4353815569722922,0.6251859429057992,0.7789542943911334,0.6105706916051484,0.7483447497115713,0.0067570945945981675,0.6373335940468665,0.8763381656605825,0.3765675295723478,0.31302334719278413,0.06747057308950953,0.7237472227834726,0.9428026170759426,0.7687789915347086,0.027390936748118877,0.2926091450813304,0.9180899277256497,0.48821386213731954,0.7328044763962723,0.5038154099695307,0.3847535020133229,0.6089406630717825,0.2687632281689084,0.7964656800641801,0.8446406178201391,0.8137324440320917,0.5585442887223847,0.7266416869885475,0.5334652049646091,0.21171704855730095,0.23180058085180244,0.7401030896528279,0.009117585515858825,0.122250208234329,-0.009604031286127026,0.4513674115814709,0.590615814226536,0.8925061000776568,0.9173733666957151,0.8508981049722203,0.7747680944536031,0.5043157593012406,0.9566876456787935,0.26657152991293254,0.6982506145001425,0.08025161637273671,0.1827117357560219,0.45157290257524624,0.0962140660900911,0.5314347187534316,0.1874701209166658,0.3168565764393199,0.19728326535448026,0.39027934198365943,0.10818760015765465,0.7955557453436672,0.6806775252086075,0.9514696922087361,0.9315791667889894,0.07971428227530686,0.5921304908523408,0.47986721454064357,0.3985174677399605,0.9122827120731216,0.922726015597973,0.9115401154780407,0.8245855097902167,0.391439169341113,0.025120246555678297,0.7341257116113586,0.06159956334617936,0.5910693474740464,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
5,0.4356060606060606,44,10,1,38,0,7,0,0,0,3,0,0,0,0,0,0.4266971201629837,0.8741896690579797,0.7053178260400197,0.11244081227734473,0.21232238187862237,0.3049371273720034,0.2426231257134897,0.20844315545930753,0.913124277133052,0.16939876787960917,0.21113812323675737,0.5752679668153926,0.43793408435911496,0.6251345476380497,0.7746444227268223,0.6092871678499489,0.7487757145029985,0.0067570945945981675,0.6373335747956843,0.8749738218790957,0.3790328342259039,0.3130227846403393,0.06788083794917904,0.7237472221280238,0.9427432947915242,0.7687789915347086,0.027390936748118877,0.2924756699413891,0.9180899277256497,0.4882138621373118,0.7328044763962723,0.503767952141996,0.3772832205706157,0.6076019237341684,0.26807719655609713,0.7921041150664027,0.8446406178201282,0.8136964856227736,0.5572814411417559,0.7251106748020634,0.5292761919801583,0.21167899769535264,0.23111454862551994,0.7363064682792559,0.009204784185152097,0.1222009926221122,-0.013618948401054713,0.45008388627644835,0.590615814226536,0.8925061000776568,0.9173733666957151,0.8508981049722203,0.7747680944536031,0.5043157593012406,0.9557975097135704,0.26657152991293254,0.6887919842757328,0.07921918282232854,0.1827117357560196,0.4512017762108273,0.09621406609007997,0.5314104203457335,0.18691668061601133,0.31680911818239865,0.19728326535419186,0.39065642841260045,0.10818760015765233,0.7945793181303663,0.6806775252085966,0.9514453562010737,0.9306882906054688,0.07971428227530686,0.5919685030949415,0.47986721454064357,0.3985174677399605,0.9110847760536883,0.922726015597973,0.9115401154780112,0.8245855097902167,0.391439169341113,0.02495340263075186,0.7341257116113586,0.06159956334617936,0.5905871491892055,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
6,0.22282051282051282,105,30,1,46,0,22,0,0,0,8,0,0,0,0,0,0.42812768267775403,0.8756730312174382,0.7040668429102246,0.10849975504688927,0.21279471255831398,0.3087549845758659,0.24280667451430682,0.2062129184912435,0.9130271819550718,0.1712132587820932,0.20738084849577523,0.5494949704985702,0.43928432595054967,0.6296025367986408,0.7696741338085202,0.6069866096931271,0.7533491930707539,0.0067570945945981675,0.6382481687011611,0.8736191165999629,0.37950486994221727,0.314877085648515,0.06995859896581984,0.7234702880762284,0.9427432927179287,0.769604776709343,0.027390936748118877,0.2924756652757998,0.9180899277256497,0.4882138621373118,0.7314818303155451,0.5037679504831197,0.37279087555913754,0.6076018769388777,0.26342092208822965,0.7671042887120672,0.8455873789165458,0.8164062703888091,0.5496139448506026,0.7225167809354058,0.5298607427551237,0.21167899636529441,0.22704829054638603,0.7100191782441048,0.009608560191204547,0.12725485494678915,-0.019207291437268993,0.4478562895601833,0.590615814226536,0.8925061000776568,0.9173733666957151,0.851226683293442,0.7747680944536031,0.5043157593012406,0.9526059491094787,0.26657152991293254,0.6852211912489389,0.07955024978408501,0.1785487101547499,0.4282229417375308,0.09716082602592384,0.5342640342333262,0.18133877902336706,0.31673978632326516,0.19669274199353964,0.39097840594841476,0.104042543862654,0.7710938439473428,0.6806775252085966,0.953547153001269,0.9228102436454632,0.07971428227530686,0.5925249019357761,0.47986721454064357,0.39437187122156986,0.9011980914172811,0.922726015597973,0.9124624186344373,0.8211967378026852,0.391439169341113,0.024953396798765203,0.7341257116113586,0.06159956334617936,0.5830402968379301,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
7,0.24093253726493644,87,21,3,41,0,13,0,0,0,8,0,0,0,0,0,0.4298120707875708,0.8760353142637565,0.7048583004712994,0.10787255580762509,0.21253987734849458,0.3089041998900727,0.24401111498780131,0.20830795599210367,0.90348569359346,0.17468614408408745,0.20858104855470247,0.5441182953443144,0.4335327570763318,0.6279232690949113,0.771494914188155,0.6097829234340135,0.7548091213494512,0.0067570945945981675,0.6382481687001854,0.8728359452888823,0.3788683408997364,0.31487708550503474,0.07239736722397079,0.7260868531100976,0.941720324217262,0.7711809028804717,0.02818227392608201,0.29240810915784493,0.9193576165418281,0.48591386353114535,0.7311825034598612,0.5037679504831197,0.36566018192300315,0.6079641720002888,0.26371705750366126,0.7629689116283496,0.8435738690971616,0.8131981730649099,0.5496102632966089,0.7245670197717428,0.5255467184390699,0.21167899636529441,0.22737652817671802,0.7028652403799913,0.005658362085321326,0.12700704530497817,-0.019028561131548712,0.4499497384152257,0.5896117823479854,0.8925061000776568,0.9173733666957151,0.851226329587376,0.7747680944536031,0.5043157593012406,0.9523063001367527,0.26657152991293254,0.6785154865267629,0.08280826080733843,0.1797417577714209,0.42363141475072585,0.09180088370203364,0.5325554141870774,0.1807209319672491,0.31690961812197865,0.19742925971425482,0.3944686777855811,0.10586723454224894,0.7665071785205311,0.6797834471153663,0.9522607590114031,0.9222519157771658,0.07971428227530686,0.5925473664443842,0.47986721454064357,0.3953228826844745,0.9010759994483358,0.922726015597973,0.9155549123667455,0.8211966826752027,0.391439169341113,0.024953396798765203,0.7341257116113586,0.06159956334617936,0.5790286854072967,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
8,0.44667832167832167,45,9,1,39,0,3,0,0,0,6,0,0,0,0,0,0.4345901929399887,0.8760353158100282,0.7059870877586147,0.10678334164833682,0.21397734057658938,0.31534228781430856,0.24252042919370323,0.20833624415644467,0.9095626412018015,0.17561338126681617,0.21085373714427574,0.5430273643686582,0.4330031553802619,0.6363463645878396,0.7686684114540483,0.611648737602474,0.7548757254910994,0.0067570945945981675,0.6382481687001854,0.8728359473468541,0.378868341316385,0.3158452323698515,0.07239736750316363,0.726086853317634,0.9404510171517737,0.7711809149724604,0.02818383525428809,0.292408112932905,0.9193576224403597,0.4863122822883076,0.731184459838944,0.5037679504831197,0.36631971380460177,0.6079641735466104,0.265360936225627,0.759534637497894,0.8414917172267259,0.8118161655766596,0.5475460136863298,0.7265741329873677,0.5318958113437987,0.21167899636529441,0.22920552539163253,0.7006119699990141,0.003643067956895412,0.13368801972775665,-0.018706297311735256,0.45181434093625256,0.5896142219233119,0.8925061000776568,0.9173733666957151,0.8512263295873804,0.7747680944536031,0.5043157593012406,0.9505782949954867,0.26657152991293254,0.6856360029197032,0.08297125470080621,0.18090566948016573,0.42364959100337274,0.09200187459866022,0.5393996166290599,0.18072455672347174,0.3187754302324672,0.20222873334452146,0.39489339965461895,0.10699624176016084,0.7653924558319685,0.6790163619396407,0.9578595483404249,0.9194267553190635,0.07971428227530686,0.5925473664722399,0.47986721454064357,0.39532325988873895,0.9010759994831548,0.9214952071204692,0.9147106628312048,0.8197623001676466,0.391439169341113,0.024953396798765203,0.7341257116113586,0.06159956334617936,0.5779233947893815,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
9,0.4748919399949148,133,14,1,126,0,4,0,0,0,10,0,0,0,0,0,0.43306710609982696,0.8760353158100225,0.7059868576018316,0.10711570542893305,0.213977228300408,0.31352164973352037,0.24252020778590133,0.2083362440456972,0.9096686306481481,0.18118074237636328,0.21419631668236114,0.5412838206269004,0.43179094626693615,0.635030254997256,0.7676932829198759,0.6140340638007317,0.7561467116038358,0.0067570945945981675,0.6410782690104738,0.8728359473468462,0.3788683413163833,0.3158452173012182,0.0708180524450635,0.7260868533176333,0.9401081602882967,0.7711809149724127,0.028183835248175512,0.29240811293289015,0.9193576224403367,0.48527754196548545,0.7311844598312849,0.5037679504831197,0.3657964892924839,0.6107573559124081,0.26536092978988,0.7566009957565399,0.8402688896051453,0.810337999807222,0.5460695552284672,0.7271349513726204,0.527745239937836,0.21167899636529441,0.22920538504151686,0.7011127383039042,0.002813022044587212,0.1354979926366906,-0.018540806657711465,0.45434292522652087,0.5896142219137613,0.8925061000776568,0.9173733666957151,0.8512263295873804,0.7747680944536031,0.5031006674249248,0.9507082656407083,0.26657152991293254,0.6875983003175721,0.08743603061008194,0.1814198733306677,0.4219092749576841,0.09079039824311891,0.539467008134844,0.18075467436053794,0.3211607564305407,0.20070948407119327,0.3959960235398467,0.10751021996561504,0.7618043629880326,0.6786335857876706,0.9474937099405148,0.9196267437732579,0.07971428227530686,0.5925473664722399,0.4805039753694535,0.39532325988726247,0.9010759994831546,0.9214948644994118,0.9135968292631147,0.8197622471919819,0.391439169341113,0.024953396798765203,0.7341257116113586,0.06159956334617936,0.5776211458316929,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4273982558597492
10,0.4866452074391988,233,100,2,226,0,91,0,0,0,9,0,0,0,0,0,0.4150500270393095,0.874573989388,0.7118496824140311,0.11178547931491965,0.21819268210217255,0.3128362793768645,0.2461872978056532,0.21258151953738064,0.8896980515344715,0.1784603368411702,0.2205185975863765,0.5454884401870991,0.4374058580507703,0.6348535933968549,0.7710788162350001,0.6190585427765706,0.7519121359648152,0.0067570945945981675,0.6410782690104738,0.8717403009498674,0.379951224167069,0.3158452173012182,0.07081805244506355,0.7260868533176333,0.9401081602883176,0.7704082915825374,0.028183835248175512,0.29354805414364643,0.9193576224403367,0.48527754196550227,0.7311844598312849,0.5037679504831197,0.3634009908705949,0.6080415503120277,0.2681039375249311,0.757095374057959,0.843842281411028,0.8108156493184608,0.546251963437336,0.7276427696023842,0.5111148485603081,0.21216620233459088,0.23506820985376337,0.7076566067595078,0.0071576869937658195,0.1348127364868722,-0.014894772352689961,0.45857210625085565,0.5896142219137613,0.8925061000776568,0.9173733666957151,0.8512263295873804,0.7747680944536031,0.5031006674251038,0.950708265644417,0.26657152991293254,0.6751546128157745,0.08644115194470964,0.1877409720224221,0.4269080522171182,0.09530703830467914,0.5405333980093316,0.184140208101593,0.326187818169828,0.20181940575137272,0.3935655159190878,0.10751021998500679,0.763411224151744,0.6787646811199286,0.9440124880310646,0.9196267437799792,0.07971428227530686,0.592476754005441,0.4805039753694536,0.39532325988726247,0.9000417808018869,0.9214948644994118,0.9135968292631149,0.8197622471919819,0.391439169341113,0.024953396798765203,0.7341257116113586,0.06159956334617936,0.5776033321663469,0.5877993188902626,0.1623000053053184,0.47078579173712165,0.4276519849702202
