Episode,Tellability,#Steps,#FunctionalUnits,#PolyvalentVertices,Suspense,Denied Request,Nested Goal,Retaliation,Intentional Problem Resolution,Fortuitous Problem Resolution,Success born of Adversity,Fleeting Success,Starting Over,Giving Up,Sacrifice,Honored Request,isSick-EmptyHappening,isSick-StormHappening,isSick-FoodStolenHappening,isSick-FoodPoisoningHappening,isSick-LooseFriendHappening,isSick-HomesickHappening,isSick-FireHappening,isSick-ShipRescueHappening,isAlive-EmptyHappening,isAlive-StormHappening,isAlive-FoodStolenHappening,isAlive-FoodPoisoningHappening,isAlive-LooseFriendHappening,isAlive-HomesickHappening,isAlive-FireHappening,isAlive-ShipRescueHappening,onCruise-EmptyHappening,onCruise-StormHappening,onCruise-FoodStolenHappening,onCruise-FoodPoisoningHappening,onCruise-LooseFriendHappening,onCruise-HomesickHappening,onCruise-FireHappening,onCruise-ShipRescueHappening,hasAtLeastOneFriend-EmptyHappening,hasAtLeastOneFriend-StormHappening,hasAtLeastOneFriend-FoodStolenHappening,hasAtLeastOneFriend-FoodPoisoningHappening,hasAtLeastOneFriend-LooseFriendHappening,hasAtLeastOneFriend-HomesickHappening,hasAtLeastOneFriend-FireHappening,hasAtLeastOneFriend-ShipRescueHappening,ownsFood-EmptyHappening,ownsFood-StormHappening,ownsFood-FoodStolenHappening,ownsFood-FoodPoisoningHappening,ownsFood-LooseFriendHappening,ownsFood-HomesickHappening,ownsFood-FireHappening,ownsFood-ShipRescueHappening,hasHut-EmptyHappening,hasHut-StormHappening,hasHut-FoodStolenHappening,hasHut-FoodPoisoningHappening,hasHut-LooseFriendHappening,hasHut-HomesickHappening,hasHut-FireHappening,hasHut-ShipRescueHappening,isBurning-EmptyHappening,isBurning-StormHappening,isBurning-FoodStolenHappening,isBurning-FoodPoisoningHappening,isBurning-LooseFriendHappening,isBurning-HomesickHappening,isBurning-FireHappening,isBurning-ShipRescueHappening,isHomesick-EmptyHappening,isHomesick-StormHappening,isHomesick-FoodStolenHappening,isHomesick-FoodPoisoningHappening,isHomesick-LooseFriendHappening,isHomesick-HomesickHappening,isHomesick-FireHappening,isHomesick-ShipRescueHappening,isOnIsland-EmptyHappening,isOnIsland-StormHappening,isOnIsland-FoodStolenHappening,isOnIsland-FoodPoisoningHappening,isOnIsland-LooseFriendHappening,isOnIsland-HomesickHappening,isOnIsland-FireHappening,isOnIsland-ShipRescueHappening,isHungry-EmptyHappening,isHungry-StormHappening,isHungry-FoodStolenHappening,isHungry-FoodPoisoningHappening,isHungry-LooseFriendHappening,isHungry-HomesickHappening,isHungry-FireHappening,isHungry-ShipRescueHappening,foodIsPoisoned-EmptyHappening,foodIsPoisoned-StormHappening,foodIsPoisoned-FoodStolenHappening,foodIsPoisoned-FoodPoisoningHappening,foodIsPoisoned-LooseFriendHappening,foodIsPoisoned-HomesickHappening,foodIsPoisoned-FireHappening,foodIsPoisoned-ShipRescueHappening
1,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.40157726012262634,0.48630024091940083,0.9199569444655277,0.3772432088090673,0.11737319495615695,0.5813698801238609,0.13237067213211784,0.757194979584344,0.5627984185218069,0.68819407729017,0.29694991349154787,0.5329835038646814,0.5512614560990615,0.9023319427204494,0.9870588036837272,0.7693543485090307,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.796222214871556,0.7450400134769447,0.9384548678595132,0.42378838146405223,0.8370282565071514,0.546903096946933,0.9655451238564264,0.9182504098057679,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2721602636680174,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35882967902009555,0.12220856053429252,0.16575204588134707,0.4053114261715378,0.49178287115426345,0.9824195370493305,0.841310292726438,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
2,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3998925976955897,0.48630024091940083,0.9199569444655277,0.3753685177147043,0.11737319495615695,0.5810351150731828,0.13158166569919977,0.7426748614514511,0.5611137560947704,0.68819407729017,0.29694991349154787,0.5311088127703185,0.5512614560990615,0.9019971776697713,0.9862697972508092,0.7548342303761378,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7944674974400144,0.7450400134769447,0.9384548678595132,0.4216982282125155,0.8370282565071514,0.546903096946933,0.9655451238564264,0.9060062757721028,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2721602636680174,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35882967902009555,0.12220856053429252,0.16575204588134707,0.4053114261715378,0.49178287115426345,0.9824195370493305,0.8381895232034462,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
3,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3990536777240565,0.48630024091940083,0.9168907505682147,0.37380893235240764,0.11737319495615695,0.5743046488024853,0.12808893942677357,0.7231082079442679,0.5602748361232373,0.68819407729017,0.29388371959423487,0.5295492274080219,0.5512614560990615,0.8952667113990738,0.9827770709783831,0.7352675768689546,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7943665805565935,0.7450400134769447,0.9360691537583914,0.420891336376617,0.8370282565071514,0.5433494163698267,0.9655451238564264,0.8932568957400998,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2721602636680174,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35882967902009555,0.12220856053429252,0.16575204588134707,0.4053114261715378,0.49178287115426345,0.9798051342713489,0.8329881675886149,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
4,0.3,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.394200825566968,0.48224090198078046,0.9101408352131022,0.37088645893384264,0.11723887182152895,0.566043479208157,0.12619898899932974,0.7157873029862846,0.5598982506944167,0.68819407729017,0.2898609040938919,0.5283303662555209,0.5512614560990615,0.8870055418047454,0.982107540781728,0.7282028144774235,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7895543355796594,0.7450400134769447,0.9297490369669793,0.4193500704703401,0.8370282565071514,0.5389622536621672,0.9655451238564264,0.891853847047932,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2706189749634233,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35882967902009555,0.12220856053429252,0.16490898280717708,0.4053114261715378,0.49178287115426345,0.9792986131054172,0.8318478099537713,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
5,0.3,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3915129145711004,0.48190377846984767,0.910381426563928,0.3693346387850188,0.11686596718731776,0.5604224345373272,0.12456943940026168,0.7136214908215096,0.5598925965936226,0.68819407729017,0.2904874115666035,0.5273806608408247,0.5512614560990615,0.8813800448662039,0.982097488371499,0.7260315132164856,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7866728748412044,0.7450400134769447,0.9283577189480092,0.4179078894036064,0.8370282565071514,0.5366925171322764,0.9655451238564264,0.8901483898573913,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2704909726784921,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35882967902009555,0.12220856053429252,0.16469961501473843,0.4053114261715378,0.49242914460310006,0.979291008133192,0.8301423527632306,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
6,0.3333333333333333,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3913342665025507,0.4801907511120865,0.9053393839098869,0.3679651718511243,0.11293056422136195,0.5492859201979434,0.11579809858710755,0.704108249655602,0.5598922208020924,0.68819407729017,0.2903258553385833,0.5260512125810834,0.5512614560990615,0.8702462477712873,0.9820968202527725,0.7165775919184466,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7864813627724206,0.7450400134769447,0.9229716304518838,0.4166811063187629,0.8331253235826689,0.5333887502203147,0.9563849274721016,0.8895065524066346,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.26954397547775316,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35784768383033144,0.12220856053429252,0.16468569969098207,0.4053114261715378,0.49203472021828504,0.9792905026798486,0.8295005153124738,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
7,0.3333333333333333,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3913255425054978,0.47799939288411497,0.8896920355957779,0.3678982960903488,0.10884638909839313,0.5483729195954745,0.1087604449261763,0.699260562575716,0.5598922024509051,0.68819407729017,0.2903179659946426,0.5259862910692299,0.5505736966218516,0.8693333798611722,0.9820967876262464,0.7161580950224404,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7864720105821774,0.7450400134769447,0.9105455337269845,0.4166211982990255,0.8304963918564526,0.5332274159666767,0.9489489837686185,0.8857278100650846,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2678132846582028,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35729943919956875,0.12052909710228717,0.1646850201580634,0.4053114261715378,0.4920154591246798,0.9792904779968307,0.8257217729709239,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
8,0.3333333333333333,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3913253729610203,0.4752131947778364,0.8722072636475424,0.36789699640904017,0.10870938830164893,0.5490425581699622,0.10862367329453519,0.6972920136921401,0.5598922020942632,0.68819407729017,0.2903178126710354,0.5259850293673145,0.5504550604716112,0.8699596115787649,0.982096786992174,0.7145638438562832,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7864718288292266,0.7450400134769447,0.9031076803565236,0.4166200340306482,0.8304453004985951,0.5311151639689196,0.948804471662437,0.8827391772874698,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.18088120303904576,0.2667493519898981,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.3572887844677076,0.12022671960397827,0.16468500695184002,0.4053114261715378,0.4919768529336228,0.9792904775171343,0.8241943510916787,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
9,0.3333333333333333,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.3897310684704188,0.47191559072516526,0.870523747673849,0.3678969589009737,0.10870543453624423,0.5484837196812308,0.10711322361581901,0.69273875958111,0.5598922020839711,0.68819407729017,0.29121997073127287,0.5259849929553116,0.5504516366995043,0.8695512542808556,0.9805902844469885,0.7113576610179079,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.7855861017295435,0.7450400134769447,0.9011916814273704,0.41662000043052216,0.8304438260309425,0.5292598804780736,0.9473468190381524,0.8790442726905429,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.1792869034414019,0.2657077490933807,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.35728847697818045,0.12021799316062616,0.16468500657071589,0.4053114261715378,0.4913231332980464,0.9792904775032907,0.822281804424206,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
10,0.3,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3196602078350951,0.972585281740382,0.2506410026177166,0.8783042293675594,0.7397865616999926,0.7939639544922824,0.47160632777180633,0.6134630717991145,0.38470956199475426,0.47085258996706236,0.8704028315856877,0.3679814253455494,0.1087053203498946,0.5409447064159784,0.10642754068859128,0.6857905276875624,0.5565444480244193,0.68819407729017,0.29109918887977776,0.5260694594315419,0.5504515378195762,0.8625746061032803,0.9799047155145789,0.7070074735008627,0.7048576077273608,0.15569133707190952,0.7756459854867882,0.06565139574413137,0.04978529163997836,0.6388932802631828,0.39280962760271854,0.7345799218902088,0.781516197845087,0.7450400134769447,0.9011363466006346,0.41661999946013695,0.8304437834477183,0.52536908696219,0.9466852578410319,0.8753071267908572,0.3841297690639266,0.0468123359373408,0.551559259035288,0.5950307509436547,0.6332512750807477,0.9853297630262879,0.9975800100492426,0.011654086625880411,0.8425752949376605,0.38588671362058835,0.7903630244880537,0.13846146869532217,0.3807752964911505,0.34770362083691975,0.923788301730745,0.28568598272157586,0.009904180332971468,0.4419937366774529,0.9258847791372753,0.22501740182916974,0.2264146644005205,0.3252089585447333,0.4415208821252934,0.49992003403061136,0.17761315116630216,0.2645454211245616,0.3956946595406827,0.7911423861223201,0.1542137531921821,0.5203862575141293,0.9003003273695338,0.637868586324684,0.5207972102110695,0.3572884680977582,0.12021774113740027,0.16468500655970886,0.4053114261715378,0.49016212439294493,0.9792904775028911,0.8197449218017255,0.8741591194053746,0.6059253123004937,0.41495293518351484,0.7462262228872173,0.8233506923881697,0.45238305897154574,0.017329137944587236,0.17104288762947528
