Episode,Tellability,#Steps,#FunctionalUnits,#PolyvalentVertices,Suspense,Denied Request,Nested Goal,Retaliation,Intentional Problem Resolution,Fortuitous Problem Resolution,Success born of Adversity,Fleeting Success,Starting Over,Giving Up,Sacrifice,Honored Request,isSick-EmptyHappening,isSick-StormHappening,isSick-FoodStolenHappening,isSick-FoodPoisoningHappening,isSick-LooseFriendHappening,isSick-HomesickHappening,isSick-FireHappening,isSick-ShipRescueHappening,isAlive-EmptyHappening,isAlive-StormHappening,isAlive-FoodStolenHappening,isAlive-FoodPoisoningHappening,isAlive-LooseFriendHappening,isAlive-HomesickHappening,isAlive-FireHappening,isAlive-ShipRescueHappening,onCruise-EmptyHappening,onCruise-StormHappening,onCruise-FoodStolenHappening,onCruise-FoodPoisoningHappening,onCruise-LooseFriendHappening,onCruise-HomesickHappening,onCruise-FireHappening,onCruise-ShipRescueHappening,hasAtLeastOneFriend-EmptyHappening,hasAtLeastOneFriend-StormHappening,hasAtLeastOneFriend-FoodStolenHappening,hasAtLeastOneFriend-FoodPoisoningHappening,hasAtLeastOneFriend-LooseFriendHappening,hasAtLeastOneFriend-HomesickHappening,hasAtLeastOneFriend-FireHappening,hasAtLeastOneFriend-ShipRescueHappening,ownsFood-EmptyHappening,ownsFood-StormHappening,ownsFood-FoodStolenHappening,ownsFood-FoodPoisoningHappening,ownsFood-LooseFriendHappening,ownsFood-HomesickHappening,ownsFood-FireHappening,ownsFood-ShipRescueHappening,hasHut-EmptyHappening,hasHut-StormHappening,hasHut-FoodStolenHappening,hasHut-FoodPoisoningHappening,hasHut-LooseFriendHappening,hasHut-HomesickHappening,hasHut-FireHappening,hasHut-ShipRescueHappening,isBurning-EmptyHappening,isBurning-StormHappening,isBurning-FoodStolenHappening,isBurning-FoodPoisoningHappening,isBurning-LooseFriendHappening,isBurning-HomesickHappening,isBurning-FireHappening,isBurning-ShipRescueHappening,isHomesick-EmptyHappening,isHomesick-StormHappening,isHomesick-FoodStolenHappening,isHomesick-FoodPoisoningHappening,isHomesick-LooseFriendHappening,isHomesick-HomesickHappening,isHomesick-FireHappening,isHomesick-ShipRescueHappening,isOnIsland-EmptyHappening,isOnIsland-StormHappening,isOnIsland-FoodStolenHappening,isOnIsland-FoodPoisoningHappening,isOnIsland-LooseFriendHappening,isOnIsland-HomesickHappening,isOnIsland-FireHappening,isOnIsland-ShipRescueHappening,isHungry-EmptyHappening,isHungry-StormHappening,isHungry-FoodStolenHappening,isHungry-FoodPoisoningHappening,isHungry-LooseFriendHappening,isHungry-HomesickHappening,isHungry-FireHappening,isHungry-ShipRescueHappening,foodIsPoisoned-EmptyHappening,foodIsPoisoned-StormHappening,foodIsPoisoned-FoodStolenHappening,foodIsPoisoned-FoodPoisoningHappening,foodIsPoisoned-LooseFriendHappening,foodIsPoisoned-HomesickHappening,foodIsPoisoned-FireHappening,foodIsPoisoned-ShipRescueHappening
1,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.029673445504333262,0.3957343233358437,0.35224540357089607,0.567052660378632,0.5011765809560393,0.07189739708490384,0.09453843940467632,0.80420443138207,0.3994011249172029,0.349244056409029,0.6669095691261997,0.32669342897964493,0.944767889018951,0.5033521993081781,0.6091605817010198,0.9215302246615691,0.8095447156025626,0.5823285561022032,0.17534478916139595,0.925591750135712,0.9162728887392342,0.15341576671862636,0.5331571860469766,0.3482883988892428,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.3030175566142177,0.1999232679411448,0.17268172965234818,0.3574887805938506,0.8992275737029695,0.11184082375353133,0.5064590711696381,0.8711445945886606,0.15152984661540503,0.7625840890396672,0.20226046920866214,0.5848982373933214,0.26262054573670723,0.1564038984365268,0.1414060530944724,0.5055001050249217,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7980485734122864,0.049470854886383586,0.48398629705561425,0.5918234893570209,0.7382758222224881,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6528645396074068,0.11200719962772265,0.3111323592515486,0.8020976488149838,0.8118881443360698,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.37549120421932425,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
2,0.4702898550724638,92,38,3,85,0,38,0,0,0,0,0,0,0,0,0,0.024483173473135948,0.38592766307177595,0.3527120898013267,0.5624536178771544,0.49175436746230744,0.07245935660626193,0.09552502619292341,0.7852174871364139,0.3942363816369427,0.3394377435061662,0.6684259524998799,0.32101761950707025,0.9360238951530377,0.504159294061425,0.6115720597927881,0.9029336340186268,0.8095550383913073,0.5823285561022032,0.17639479378072598,0.9242822299764795,0.9105269067470171,0.1546885471097406,0.5356366818483531,0.3482883988892428,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.29767283749736007,0.19865927147373127,0.17348819107651714,0.3574887805938506,0.8936557285502559,0.11005049111517703,0.5064590711696381,0.8552673915738448,0.14861818817957773,0.7627647439914909,0.20226046920866214,0.5838013622100324,0.25520350649852563,0.1570298786318955,0.14246067762498063,0.5057192964389743,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.797099565249523,0.04958448693107768,0.48398629705561425,0.5918234893570209,0.7382758222224881,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6528645396074068,0.11200719962772265,0.3111323592515486,0.8020976488149838,0.811286818620735,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.37549120421932425,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
3,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.02371448851801286,0.38407292298035983,0.352712066826932,0.5621832160115168,0.49099635344680365,0.07245725891904008,0.09552500763743621,0.7854304414864118,0.3934676928113325,0.33702895229358637,0.6684259295254855,0.3184549183817135,0.9331807934362718,0.5048290645814985,0.6115720412370594,0.9031465883317067,0.8095550372067085,0.5823285561022032,0.17639479376558934,0.9219899306929275,0.9099391482603097,0.15514542840184617,0.535636681099411,0.3482883988892428,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.29733594150403087,0.19865398747705346,0.17348819106489136,0.354797962559047,0.8893704618765083,0.11004849492854715,0.5064590711696381,0.8544396114401079,0.148618185717719,0.7627647408603531,0.20226046920866214,0.5838013535550607,0.25520350492293614,0.15702987860351217,0.14246067688152414,0.5057192872974393,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995627876646,0.04927667881750833,0.48398629705561425,0.5918234893570209,0.7367764081028343,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6528645396074068,0.11200719962772265,0.3111323592515486,0.8020976488149838,0.8103770642202415,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.37549120421932425,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
4,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.023587569573330344,0.38376668353402527,0.35271206303358876,0.5621385694769406,0.4908711964000041,0.07245691256615949,0.09552500457370662,0.7852179016882818,0.3933407732275869,0.3297751155333556,0.667574843974191,0.31524295714237405,0.913037553297609,0.5026820535179914,0.6121021524893244,0.9029340485326709,0.8095550370111174,0.5823285561022032,0.17554371200513913,0.918822822788756,0.8964515325233192,0.1531235741249901,0.5361666663291904,0.3482883988892428,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.29728031600537086,0.1986531150269326,0.17348819106297197,0.35100957200387617,0.8778079185034645,0.11004816533461041,0.5064590711696381,0.8543029351850272,0.14861818531123722,0.7627647403433649,0.20226046920866214,0.5838013521260232,0.2552035046627879,0.15702987859882575,0.1424606767587708,0.5057192857880636,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.797099562381183,0.04541690253339911,0.48398629705561425,0.5918234893570209,0.7314853626776959,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6528645396074068,0.11200719962772265,0.3106221050810659,0.8020976488149838,0.8072222749922665,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.37549120421932425,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
5,0.4346728971962617,50,14,1,43,0,14,0,0,0,0,0,0,0,0,0,0.024888630427781985,0.3807780218450969,0.35051874758706236,0.5554513566118134,0.4838052817999804,0.07200970620675393,0.09589506145847933,0.7830657675906282,0.39315690392934216,0.32328919731088834,0.6657046300511148,0.3089668442156862,0.9106514541595786,0.5030459653150181,0.6129245790661852,0.8901331200883754,0.8093699010990116,0.5823285561022032,0.1736734987750136,0.912546709832726,0.8940648809223639,0.1534862429340358,0.5390397610849961,0.3471001048799267,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.29628297320743885,0.19237713682281465,0.17076629419511336,0.34577812736438807,0.8763940411615533,0.10960095906648949,0.5063740242031513,0.8431498499988128,0.14991797956030978,0.7597730215877299,0.20006715372426573,0.5804084231694935,0.2492123509973803,0.15658266904197132,0.140779623377707,0.4929158732918562,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995623852398,0.04350933449595993,0.48398629705561425,0.5918234893570209,0.7315936982123784,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.651379609448333,0.11200719962772265,0.31082031997171533,0.8020976488149838,0.8084058514312795,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.37209827524771855,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
6,0.3125,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.024774530925324927,0.38058769629538564,0.35049362277232576,0.5554491275849286,0.4837540782143867,0.07191066146299431,0.09581582570934649,0.7828444905764371,0.3924031781107188,0.31961231848670957,0.6614088937917599,0.30896413103034104,0.9062999218274117,0.5029469192684727,0.6124100731082441,0.8881315133223959,0.8086161753041882,0.5823285561022032,0.1692216127850025,0.9125439966473813,0.8920289255332361,0.15338719824770097,0.5389605101197693,0.3470335789759679,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.2962828248825853,0.18856299570661134,0.16827249420039947,0.3457764665609842,0.8736690870758634,0.10950191437999106,0.506085198057574,0.840697713373826,0.14980388008165188,0.759582696038019,0.20004202890952963,0.580407509643503,0.24916114745164097,0.15648362435563648,0.14026513265939422,0.49157251583865363,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995623852398,0.04269438137763452,0.48398629705561425,0.5918234893570209,0.7315936961767757,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6513793887478435,0.11200719962772265,0.3063936473304311,0.8020976488149838,0.8087756036853322,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.3720973617217281,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
7,0.3125,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.024769306287683906,0.38057898125272827,0.3504924723023414,0.5554490255173689,0.4837517335925882,0.07190612618558075,0.09581219748951626,0.7828343582604096,0.39203541138000514,0.31695275898275455,0.6597723547788378,0.3089640067930746,0.8981889756006933,0.5029423839314048,0.6125009171022701,0.8867955969641756,0.8082484085745644,0.5823285561022032,0.16865400186055743,0.9125438724101149,0.892666582440438,0.153382662972917,0.5390712845216353,0.3470305327423347,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.29628281809076257,0.18638313502544734,0.1679559386463306,0.3457763905124845,0.8647150155360485,0.10949737910519951,0.5060719726541381,0.8396128523863654,0.14979865544510063,0.759573980995362,0.2000408784395453,0.5804074678129764,0.24915880283166744,0.1564790890808525,0.140241574032801,0.49151100324864033,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995623852398,0.041402896019219,0.48398629705561425,0.5918234893570209,0.72606882535949,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6513793786419267,0.11174757460238302,0.3058271909299584,0.8020976488149838,0.8071185909910615,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.3720973198912015,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
8,0.3,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.024769073718915315,0.38057859331257266,0.35049242109048595,0.555449020973948,0.4837516292244306,0.07190592430289418,0.09581203598346047,0.7828339072319508,0.392019040664643,0.31518128699841214,0.6596995061165676,0.3021312700918055,0.8775673904178777,0.5029421820460624,0.6121655555319718,0.8867361301755243,0.8082320378592504,0.5823285561022032,0.168628735309495,0.9057111357088453,0.8812617900869155,0.1533824610903476,0.5387368101306454,0.3470303971427286,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.2962828177884323,0.18525448786673693,0.1679418475379207,0.339680299636675,0.8515553807266172,0.10949717722262961,0.5060713839404315,0.8395645610403836,0.14979842287638054,0.7595735930552066,0.20004082722768976,0.5804074659509382,0.24915869846359115,0.1564788871982831,0.14024052534748474,0.4915082650860547,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995623852398,0.039964603826637406,0.48398629705561425,0.5918234893570209,0.7167629141180895,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6513793781920737,0.11141785332786557,0.30580197577120993,0.8020976488149838,0.8032866611123112,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.3720973180291636,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
9,0.3125,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.024769051397693278,0.3805785560792914,0.35049241617533244,0.5554490205378847,0.48375161920750176,0.07190590492682619,0.09581202048261506,0.782833863943652,0.38661148253349625,0.31501126666534646,0.6553949090569392,0.29079320556332083,0.8540220907641497,0.5029421626697397,0.6081779806522508,0.8844818321664047,0.802824479728108,0.5823285561022032,0.16432870503188013,0.8943730711803604,0.8577164923184883,0.15338244171429083,0.5347493203996154,0.3447817935553167,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.2926762286197559,0.18514616384720214,0.16502201470000735,0.33128425267462075,0.8391371297902479,0.10949715784657277,0.5023394187850918,0.8381329788656559,0.14979840055516316,0.7595735558219254,0.20004082231253623,0.5804074657722257,0.24915868844667005,0.15647886782222634,0.14024042469795248,0.4915080022857853,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995623852398,0.03982656104651473,0.48398629705561425,0.5918234893570209,0.7155595860173065,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6485299538236661,0.11138620771257637,0.3057995556992435,0.8014678474635363,0.8012924550126829,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.37209731785045086,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
10,0.3,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.024769050905265468,0.38057855525788914,0.35049241606689957,0.5554490205282651,0.4837516189865184,0.07190590449937138,0.09581202014065138,0.7828338629886703,0.38526277988128255,0.31500751585178915,0.6534795140502192,0.2912016766738783,0.8465292959455548,0.5029421622422792,0.6008712068823452,0.8831764588569428,0.801475777075894,0.5823285561022032,0.16241341077280316,0.8947815422909178,0.8502236787326256,0.15338244128683615,0.5274425485081727,0.34347654587032483,0.03451387285094154,0.95280363532906,0.010514433791110944,0.7617962888383109,0.9450238952540821,0.9342230670289147,0.059519780748619966,0.44070574049891087,0.29175861732960506,0.18514377411419944,0.1637213552576314,0.33268405486353836,0.8357712799535847,0.10949715741911813,0.49544614617726,0.836233806685428,0.1497984000627355,0.7595735550005233,0.20004082220410313,0.5804074657682831,0.24915868822568704,0.15647886739477165,0.14024042247752605,0.4915079964881563,0.3646062213676623,0.023080744251165797,0.43109619580166747,0.6297491099284789,0.8176705327436696,0.8462663377875023,0.5388010905382462,0.49474386063234077,0.4536773191225125,0.6343113012881936,0.8713928055884071,0.026224017008258826,0.8707959843429501,0.6223940132534743,0.7868319531482612,0.6293080203136918,0.7970995623852398,0.03982351568881054,0.48398629705561425,0.5918234893570209,0.7155330394315368,0.5026465002147225,0.6183299015779383,0.3218088824707581,0.6478049852088266,0.11138550957959013,0.30579950231010716,0.8009230678683081,0.8005735439035211,0.5919229767316433,0.3503238112845397,0.9444718878422405,0.8692438786505414,0.5273720335569476,0.34886984565132284,0.3720973178465082,0.8911541280257371,0.641553710519268,0.5395932413863658,0.11299423399700803
