Episode,Tellability,#Steps,#FunctionalUnits,#PolyvalentVertices,Suspense,Denied Request,Nested Goal,Retaliation,Intentional Problem Resolution,Fortuitous Problem Resolution,Success born of Adversity,Fleeting Success,Starting Over,Giving Up,Sacrifice,Honored Request,isSick-EmptyHappening,isSick-StormHappening,isSick-FoodStolenHappening,isSick-FoodPoisoningHappening,isSick-LooseFriendHappening,isSick-HomesickHappening,isSick-FireHappening,isSick-ShipRescueHappening,isAlive-EmptyHappening,isAlive-StormHappening,isAlive-FoodStolenHappening,isAlive-FoodPoisoningHappening,isAlive-LooseFriendHappening,isAlive-HomesickHappening,isAlive-FireHappening,isAlive-ShipRescueHappening,onCruise-EmptyHappening,onCruise-StormHappening,onCruise-FoodStolenHappening,onCruise-FoodPoisoningHappening,onCruise-LooseFriendHappening,onCruise-HomesickHappening,onCruise-FireHappening,onCruise-ShipRescueHappening,hasAtLeastOneFriend-EmptyHappening,hasAtLeastOneFriend-StormHappening,hasAtLeastOneFriend-FoodStolenHappening,hasAtLeastOneFriend-FoodPoisoningHappening,hasAtLeastOneFriend-LooseFriendHappening,hasAtLeastOneFriend-HomesickHappening,hasAtLeastOneFriend-FireHappening,hasAtLeastOneFriend-ShipRescueHappening,ownsFood-EmptyHappening,ownsFood-StormHappening,ownsFood-FoodStolenHappening,ownsFood-FoodPoisoningHappening,ownsFood-LooseFriendHappening,ownsFood-HomesickHappening,ownsFood-FireHappening,ownsFood-ShipRescueHappening,hasHut-EmptyHappening,hasHut-StormHappening,hasHut-FoodStolenHappening,hasHut-FoodPoisoningHappening,hasHut-LooseFriendHappening,hasHut-HomesickHappening,hasHut-FireHappening,hasHut-ShipRescueHappening,isBurning-EmptyHappening,isBurning-StormHappening,isBurning-FoodStolenHappening,isBurning-FoodPoisoningHappening,isBurning-LooseFriendHappening,isBurning-HomesickHappening,isBurning-FireHappening,isBurning-ShipRescueHappening,isHomesick-EmptyHappening,isHomesick-StormHappening,isHomesick-FoodStolenHappening,isHomesick-FoodPoisoningHappening,isHomesick-LooseFriendHappening,isHomesick-HomesickHappening,isHomesick-FireHappening,isHomesick-ShipRescueHappening,isOnIsland-EmptyHappening,isOnIsland-StormHappening,isOnIsland-FoodStolenHappening,isOnIsland-FoodPoisoningHappening,isOnIsland-LooseFriendHappening,isOnIsland-HomesickHappening,isOnIsland-FireHappening,isOnIsland-ShipRescueHappening,isHungry-EmptyHappening,isHungry-StormHappening,isHungry-FoodStolenHappening,isHungry-FoodPoisoningHappening,isHungry-LooseFriendHappening,isHungry-HomesickHappening,isHungry-FireHappening,isHungry-ShipRescueHappening,foodIsPoisoned-EmptyHappening,foodIsPoisoned-StormHappening,foodIsPoisoned-FoodStolenHappening,foodIsPoisoned-FoodPoisoningHappening,foodIsPoisoned-LooseFriendHappening,foodIsPoisoned-HomesickHappening,foodIsPoisoned-FireHappening,foodIsPoisoned-ShipRescueHappening
1,0.41438824333561175,38,8,1,31,0,8,0,0,0,0,0,0,0,0,0,0.15357442297042045,0.8128064831374497,0.18677828995514223,0.3931730538595647,0.0025599613874679895,0.3717014285986704,0.111409916794448,0.28310977594636,0.27405258805722954,0.4247047068953616,0.9354308729790469,0.8489797657545696,0.29093038743131566,0.5262923407006102,0.545026841252159,0.9683228490084812,0.5077092557205476,0.3079904364513255,0.5649369749723385,0.5058165765912654,0.8624247160053449,0.6852862393933327,0.33913113669691075,0.9956602290413362,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.953617897332502,0.6715830871047429,0.5206148600816572,0.7981378558404683,0.07164928131527118,0.7255846760859423,0.1637457003511049,0.6459070333216789,0.7805959402844977,0.3182531878193698,0.45019058021528324,0.0804853077931355,0.2675846513856896,0.7994351525621327,0.17626321369961218,0.8782753609433396,0.7650848598850529,0.281351440929251,0.9067300167137679,0.42374491915909995,0.6413697022761654,0.4949769505769718,0.5216102129352517,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8022301377157859,0.4960931347664126,0.694346190185566,0.9887151273568443,0.23736685861765483,0.5302062959284518,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178322398897095,0.016401245662817532,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7517852791337998,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2898685896811719,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
2,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.15357442297042045,0.8123158952665062,0.18677828995514223,0.3931610670358193,0.0025262484456836987,0.3717014285986704,0.111409916794448,0.2825510508711184,0.27709845974489167,0.42473871154506104,0.9354252168859837,0.8476663428990049,0.2908966744895314,0.524667823157348,0.5407414651663752,0.9594434639588678,0.5106752736174904,0.30829469442004515,0.5649313188792753,0.505795000308524,0.8623910030635606,0.6852724305723779,0.3379026990180254,0.9971333211171716,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.953617897332502,0.6710924992337993,0.5206148600816572,0.7968382418058583,0.07161556837348697,0.7255846760859423,0.15910309816206678,0.6378993665371899,0.7805959402844977,0.31776259994842565,0.45019058021528324,0.07918569375852548,0.2675659219735872,0.7978106350188705,0.17319287554284585,0.8699916120541826,0.7650848598850529,0.281351440929251,0.9067300167137679,0.42374491915909995,0.6413697022761654,0.4949769505769718,0.5216102129352517,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8019575888985947,0.4960931347664126,0.694346190185566,0.9887151273568443,0.23736685861765483,0.5302062959284518,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178008171504704,0.016401245662817532,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7508792601366847,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2898685896811719,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
3,0.3125,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.15357442297042045,0.8123048674431764,0.18677828995514223,0.3931607975864866,0.002525490619434945,0.3717014285986704,0.111409916794448,0.2825384914056597,0.2759910761619939,0.42452708878392237,0.9338085981280327,0.8448594620981777,0.29310908141327624,0.5246313059633366,0.5383003793673451,0.9507865127086886,0.5096373925400742,0.3081783515331158,0.5633147001213243,0.5030171586597386,0.8646034099873056,0.6852721201667467,0.3354616132189956,0.9884744972725887,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.953617897332502,0.6710814714104696,0.5195386275209327,0.7948145893747639,0.07381642456223872,0.7255846760859423,0.15697544195336324,0.6346476833646119,0.7805959402844977,0.31775157212509597,0.45019058021528324,0.07915648000331606,0.26756550095900455,0.7977741178248592,0.17312385804616356,0.8698914309251601,0.7650848598850529,0.281351440929251,0.9067300167137679,0.42374491915909995,0.6413697022761654,0.4949769505769718,0.5216102129352517,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8019514623300781,0.4960931347664126,0.694346190185566,0.9887151273568443,0.23736685861765483,0.5302062959284518,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001108052116,0.013623889022831348,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7509322662347634,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2898685896811719,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
4,0.3125,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.15357442297042045,0.812305771799924,0.18677828995514223,0.39316081968317,0.0025255527663574358,0.3717014285986704,0.111409916794448,0.2825395213675111,0.276081889170659,0.4245444432940829,0.936951187016899,0.846288706646211,0.2980340059832724,0.5246343006223756,0.5388978954762599,0.9535178450906712,0.5097225058691253,0.30818789244356637,0.5664572890101905,0.5044440217991912,0.8695283345573022,0.6852721456221258,0.33605912932791043,0.9912057904839023,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.953617897332502,0.6710823757672172,0.5210115171041272,0.7958415966562636,0.07871564576752746,0.7255846760859423,0.1571499242779175,0.637311439466737,0.7805959402844977,0.3177524764818436,0.45019058021528324,0.07915887573054733,0.26756553548507245,0.7977771124838982,0.17312951795174739,0.869899646461202,0.7650848598850529,0.281351440929251,0.9067300167137679,0.42374491915909995,0.6413697022761654,0.4949769505769718,0.5216102129352517,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8019519647504938,0.4960931347664126,0.694346190185566,0.9887151273568443,0.23736685861765483,0.5302062959284518,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001687303413,0.015050712388253652,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7501255153589109,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2898685896811719,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
5,0.4052631578947369,35,5,1,28,0,2,0,0,0,3,0,0,0,0,0,0.15357442297042045,0.8126023126555784,0.1854893714512277,0.3926939435892385,0.0025255533126813854,0.3717014285986704,0.1090794971443275,0.28253953042174573,0.27690767001836747,0.4253565293563321,0.9364762065729741,0.8450510660814922,0.2957760529819927,0.5246343269479589,0.5362530737062124,0.9475666776352962,0.5105482366118352,0.30818797631622963,0.5664849150213742,0.5044565651315974,0.8695716288048353,0.6852721458458998,0.3361442754889617,0.9890184548746307,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.953617897332502,0.6717712151268911,0.5210244650478563,0.7948856742291259,0.07875871406077095,0.7255846760859423,0.15482071374154063,0.6317513697164585,0.7805959402844977,0.3177524844319035,0.4492204108909058,0.07915889679101365,0.26550606498590895,0.7977771388094814,0.1714489934283682,0.8660539594620483,0.7650848598850529,0.281351440929251,0.9054410982167306,0.42374491915909995,0.6397617119549471,0.4949769505769718,0.519263383442214,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8027622255890967,0.4952504587758862,0.6930966317536424,0.9866556575689356,0.23736685861765483,0.5269049265467247,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.1117800169239552,0.015063255371012291,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7485551456482223,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2898685896811719,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
6,0.4622067122067122,74,33,1,68,0,30,0,0,0,3,0,0,0,0,0,0.15538134060066316,0.8139299771048191,0.18539655341536157,0.3891130070452267,0.0024279394331561065,0.3668357256914051,0.10800111362875137,0.2760921582543684,0.2787130553995287,0.4271938791688665,0.937250450896912,0.8405908418103127,0.2955178394076075,0.5197686239003536,0.5349294735127029,0.9236375330424377,0.5105458281656141,0.30818797624019795,0.5664848899780673,0.5044565537609181,0.8695715895580858,0.6852721458456971,0.3361441983029565,0.9867385388562704,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.9552330045045515,0.6715148307732051,0.5217689865573981,0.7927027452368992,0.080630255784601,0.7224539204797391,0.15403111840325934,0.6134904542877386,0.7823968380613261,0.31775248442469667,0.44868161307269094,0.07327852173518551,0.2652634167479858,0.7929114357632067,0.1701254331136897,0.8497677027820958,0.7650848598850529,0.281351440929251,0.9053482801813599,0.42374491915909995,0.6396456894107336,0.4949769505769718,0.5191891290139171,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8032210371218417,0.4951576407405155,0.6928198460801681,0.9865106293886688,0.23736685861765483,0.5268002575045976,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001692390903,0.014851436492301676,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7482127122237221,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2898685896811719,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
7,0.47624999999999995,160,80,1,152,0,74,0,0,0,6,0,0,0,0,0,0.15445421812621316,0.8189847526479375,0.1834485770415411,0.38849816966025824,-0.0011466168362039718,0.3647838344342552,0.11063823952547579,0.2554070543232972,0.2784221506208592,0.4330499765161418,0.9352199745287,0.8401385024364877,0.2919432833421563,0.5177167332550578,0.5375667493191063,0.8981671157012441,0.5112585561319307,0.30818797624019795,0.5664848899780683,0.5044565537609187,0.8695715895580871,0.6852721458456971,0.336144198302959,0.9823667568257701,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.9551246115974645,0.6723305655967626,0.5210019415474221,0.7924015937719203,0.07827347710597968,0.7217358635494395,0.15466609358149702,0.5979845977531926,0.7814697162718784,0.3192797143254217,0.4467336367491494,0.07169633978445719,0.2616906724690119,0.7908595445106429,0.17276485483398557,0.8282400149425097,0.7650848598850529,0.281351440929251,0.9053482801842948,0.42374491915909995,0.6396456894144026,0.4949769505769718,0.5191891290162649,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8040481688472103,0.49507397737165315,0.6934112949252359,0.9865106293932552,0.23736685861765483,0.526800257507907,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001692390903,0.014851436747172028,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7463536215827543,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2899417447318982,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
8,0.4170838548185231,34,4,1,28,0,2,0,0,0,2,0,0,0,0,0,0.15445417368674308,0.8178496559236585,0.183448486414272,0.3880672800939898,-0.0031030840716645977,0.36457166775093774,0.11061902603660853,0.2543268142690258,0.27784559001375436,0.4346383095064622,0.9359648019542308,0.8373125194338554,0.28998681610669585,0.5170752298260403,0.5374259605138743,0.8913732881798674,0.5112585561319307,0.3094613542825483,0.5664772969907249,0.5021222842690909,0.8695715895580871,0.6851745739386642,0.33617596927183446,0.9778930421582392,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.9551245675325578,0.6708969300178974,0.521001851112379,0.7899344610909279,0.07821731931763004,0.7217358535594759,0.15464913441257838,0.5926178172722241,0.7808931556647734,0.31821112814328373,0.44673354612188065,0.07110361544072968,0.25973420523355145,0.7903839624774008,0.17274564134511866,0.8256240222793203,0.7650848598850529,0.281351440929251,0.9053482801842948,0.42374491915909995,0.6396456894144026,0.4949769505769718,0.5189312034634034,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8036799946352495,0.4957573959555077,0.6933773976123726,0.9865106293932552,0.23736685861765483,0.5265423319550455,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001692390903,0.014851436747172028,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7450654793041491,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2899417447318982,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
9,0.3333333333333333,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.15445417368026015,0.8178294214555206,0.18344848640105108,0.38919335445631154,-0.0031033694844794027,0.3645716367996958,0.11061902323371166,0.2543015794023041,0.2782349667893796,0.43611298773272855,0.9359548059451548,0.8392901918687679,0.2843430735522488,0.5169868110675269,0.537418440244371,0.8818580760946657,0.5117511519166238,0.3120101243470499,0.5664764173113032,0.5021204809262761,0.8639281324164548,0.6851742856853116,0.336172382958467,0.9684718564354159,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.9551245675261297,0.6706520366414263,0.521001851099186,0.7899224169186204,0.07821731112523499,0.7217358535580186,0.15464913193854546,0.5826766792123276,0.7807558156092937,0.3181909033778184,0.44673354610865973,0.07110352897308012,0.25973391982073674,0.7902960338948013,0.1727456385422217,0.8254547740231898,0.7650848598850529,0.281351440929251,0.9053482801842948,0.42374491915909995,0.6396456894144026,0.4949769505769718,0.5189246493409716,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8036599930409137,0.495749203302468,0.6933593532940525,0.9865106293932552,0.23736685861765483,0.5265357778326137,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001692390903,0.014851436747172028,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.7422687718472816,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2899417447318982,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
10,0.28125,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1544541736765086,0.8178177121518712,0.1834484863934004,0.38901321336973527,-0.003103534647472131,0.36457161888879835,0.11061902161172829,0.2542869764626578,0.28198153826719397,0.4358229719139719,0.9359490214439393,0.8389744795115373,0.27882814707869846,0.516935644805846,0.5374140884067772,0.8714900922253086,0.5155955366332683,0.31179958461839136,0.5664759082574747,0.5021194373659285,0.858413371105897,0.6851741188785533,0.3361703076268145,0.9580744203917981,0.2858044465683589,0.6722648697032575,0.8633893056474256,0.32607381781619105,0.5502317191283111,0.984651651735865,0.9730802337275937,0.8256532587544719,0.95512456752241,0.6705103214805808,0.5210018510915515,0.7899154471841164,0.07821730638445105,0.7217358535571751,0.15464913050686951,0.5731110654117293,0.7806763395191952,0.3181791996889222,0.4467335461010089,0.07110347893588825,0.25973375465774406,0.7902451512886421,0.17274563692023834,0.8253568332614349,0.7650848598850529,0.281351440929251,0.9053482801842948,0.42374491915909995,0.6396456894144026,0.4949769505769718,0.5189208565943977,0.4800004845918123,0.7034073995669751,0.01950983506775117,0.9858226202856941,0.473737844054686,0.06109931256290391,0.23231232444494365,0.8966245061792232,0.931740043045904,0.2893450306715737,0.8036484184969254,0.4957444623692505,0.6933489113886409,0.9865106293932552,0.23736685861765483,0.5265319850860398,0.5722096533413817,0.6891922932829049,0.14173457914696375,0.11178001692390903,0.014851436747172028,0.8565465949018692,0.22229615485884469,0.7288780336062939,0.739092827054747,0.18515020644749036,0.2877823615438838,0.7383414646825501,0.2899417447318982,0.7423364714625637,0.8476891619349958,0.032815266533306464,0.921221067168353
